grp,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
g 700+ h 760-820 a Passed 1st time,0,3.625,5,7,6,5,43,7,94,1,3,-54,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.5,2,1,2,5,39,7,94,1,2,-54,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,6,7,7,5,42,7,94,1,4,-55,0,0,6
g 700+ h 760-820 a Passed 1st time,0,5,5,6,5,5,35.5,7,94,1,3,-55,0,1,6
g 700+ g 700-760 a Passed 1st time,0,4.125,7,8,7,5,37,7,94,1,4,-55,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.125,2,1,2,5,38,2,95,1,3,-60,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,2,3,2,5,44,7,94,1,3,-55,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.5,4,3,4,5,40,2,94,1,3,-60,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.875,8,9,8,5,42,7,94,1,4,-55,0,0,6
g 700+ i 820+ a Passed 1st time,0,4,9,10,9,5,44,7,94,1,3,-55,0,0,6
g 700+ i 820+ c Failed,0,4.75,3,3,4,5,43,7,95,1,4,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,10,7,10,5,46,7,95,1,3,-55,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.375,10,6,10,5,39,7,94,1,2,-55,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,4,5,4,5,47,7,94,1,4,-55,0,0,6
g 700+ g 700-760 c Failed,0,3.875,1,2,1,5,36,7,95,1,3,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,2,3,2,5,46,2,95,1,3,-60,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.875,6,6,6,5,48,7,94,1,4,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4,8,9,8,5,46,7,94,1,3,-55,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.375,1,1,1,5,40,2,94,1,4,-60,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.625,9,10,9,5,37,7,94,1,3,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,6,3,6,5,44,7,94,1,4,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,2,5,2,5,41,7,95,1,3,-55,0,0,6
g 700+ i 820+ a Passed 1st time,0,3.875,10,5,10,5,46,7,95,1,3,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,1,3,1,5,44,7,94,1,3,-55,0,0,6
g 700+ i 820+ a Passed 1st time,0,3.75,6,5,6,5,43,7,94,1,1,-55,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.5,8,7,8,5,42,7,94,1,3,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,3,2,3,5,41,7,94,1,4,-55,0,0,6
g 700+ h 760-820 a Passed 1st time,0,3.625,6,7,6,5,43,7,94,1,5,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,4,3,4,5,41,7,94,1,4,-55,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,2,4,3,5,43,7,94,1,2,-55,0,0,6
g 700+ i 820+ a Passed 1st time,0,4,6,6,6,5,44,7,94,1,4,-55,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.875,7,7,7,5,36,7,94,1,3,-55,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.875,6,3,6,5,44,7,94,1,3,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.875,10,9,10,5,46,7,94,1,3,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,4,5,4,5,39.5,7,94,1,4,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,4,7,4,5,45,7,94,1,4,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4,10,10,10,5,47,7,94,1,4,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,4,2,1,2,5,44,7,94,1,5,-56,0,1,6
g 700+ i 820+ c Failed,0,4.625,3,1,3,5,41,7,94,1,2,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,5,2,5,5,41,7,94,1,3,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.5,6,6,6,5,47,7,94,1,4,-56,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.25,4,5,4,5,40,7,94,1,4,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,8,9,8,5,44,7,94,1,4,-56,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.375,10,6,10,5,39,7,94,1,3,-56,0,1,6
g 700+ g 700-760 c Failed,0,4.125,2,2,2,5,37,7,94,1,1,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,5,7,9,7,5,42,7,94,1,4,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4,7,9,7,5,48,7,94,1,4,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,3.375,6,7,6,5,45,7,94,1,4,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,10,10,10,5,48,7,94,1,3,-56,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.375,9,10,9,5,39,7,94,1,5,-56,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.125,7,6,7,5,39,7,94,1,2,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,2,3,3,5,43,2,95,1,2,-61,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.125,2,4,2,5,44,7,94,1,2,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.125,6,5,6,5,48,7,94,1,3,-56,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.75,3,4,3,5,39,7,94,1,2,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,3,3,3,5,41,7,94,1,4,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,3,5,3,5,46,7,94,1,4,-56,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.5,4,4,4,5,39,7,94,1,2,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,8,9,8,5,45,7,94,1,3,-56,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.25,2,3,2,5,38,7,94,1,2,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,6,7,6,5,39,7,94,1,2,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,1,1,1,5,41,7,94,1,4,-56,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,9,6,9,5,41.5,7,94,1,4,-56,0,0,6
g 700+ h 760-820 a Passed 1st time,0,3.75,10,9,10,5,40,7,94,2,2,-56,1,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,6,5,6,5,45,7,94,1,4,-56,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,9,9,9,5,41,7,94,1,3,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,7,9,7,5,41,7,94,1,4,-57,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.625,5,5,5,5,38,7,94,1,4,-57,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.75,8,7,8,5,39,7,94,1,3,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,9,10,9,5,42,7,95,2,2,-57,1,0,6
g 700+ i 820+ a Passed 1st time,0,3.875,8,9,8,5,45,7,94,1,4,-57,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4,4,5,5,5,40,7,94,1,4,-57,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4,7,5,7,5,39,7,94,1,3,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,10,9,10,5,43.5,7,94,1,3,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.375,8,5,8,5,47,7,94,1,5,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,4,5,5,5,45,7,94,1,4,-57,0,1,6
g 700+ g 700-760 a Passed 1st time,0,4,6,4,6,5,37,7,94,2,3,-57,1,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,7,7,7,5,43,7,94,1,4,-57,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.375,2,1,2,5,37,7,94,1,4,-57,0,0,6
g 700+ h 760-820 a Passed 1st time,0,3.875,4,5,4,5,42,7,94,1,5,-57,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.25,1,1,1,5,44,7,94,1,4,-57,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4,4,3,4,5,39,7,95,2,3,-57,1,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,2,1,2,5,42.5,7,94,1,3,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,8,8,8,5,46,7,94,1,4,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,6,4,6,5,42,7,94,1,4,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.75,7,7,7,5,43,7,94,1,4,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.125,9,9,9,5,45,7,95,1,3,-57,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.125,2,1,2,5,37.5,7,95,1,1,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,5,3,5,5,46,7,94,1,4,-57,0,0,6
g 700+ h 760-820 a Passed 1st time,0,3.875,1,4,1,5,41,7,94,1,5,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,3,4,3,5,47,7,94,1,3,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,10,10,10,5,48,7,94,1,4,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,10,10,10,5,46,7,94,1,3,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,6,6,6,5,44,7,94,1,4,-57,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.125,10,6,10,5,41,7,94,1,4,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,10,10,10,5,41,7,94,1,4,-57,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4,9,9,9,5,41,7,94,1,4,-57,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.5,4,3,5,5,44,7,94,1,4,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,9,10,9,5,43,7,94,1,5,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,4,5,4,5,43,7,94,1,2,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,4,3,4,5,46,7,94,1,3,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,10,5,10,5,39,7,94,1,4,-57,0,0,6
g 700+ i 820+ a Passed 1st time,0,4,4,6,4,5,42,7,94,1,4,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,9,8,9,5,47,7,94,1,2,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,6,5,6,5,45,7,94,1,3,-57,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.875,7,9,7,5,41,7,94,1,4,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,9,10,9,5,45,7,94,1,5,-57,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.625,9,5,9,5,41.5,7,94,1,2,-57,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,10,10,10,5,47,7,94,1,4,-57,0,0,6
g 700+ g 700-760 a Passed 1st time,0,4.125,3,2,3,5,36.5,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,3.625,10,5,10,5,44,7,94,1,4,-58,0,0,6
g 700+ i 820+ c Failed,0,4.5,3,3,3,5,45,7,94,1,3,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.125,5,3,5,5,45,7,94,1,4,-58,0,1,6
g 700+ g 700-760 a Passed 1st time,0,4.25,8,9,8,5,36,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,5,10,9,10,5,47,7,94,1,3,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.5,10,10,10,5,44,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,10,10,10,5,42,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,3,2,3,5,39,7,94,1,3,-58,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.875,8,9,8,5,38,7,94,1,5,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,6,8,6,5,47,7,94,1,3,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4,7,8,7,5,47,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.125,2,3,2,5,43,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,8,10,8,5,42,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,10,10,10,5,46,7,94,1,3,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,10,10,10,5,47,7,94,1,3,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.5,8,5,8,5,44,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,3,3,4,5,45,7,94,1,2,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.75,10,9,10,5,41,7,94,2,4,-58,1,0,6
g 700+ i 820+ a Passed 1st time,0,4.5,1,1,1,5,46,7,94,1,3,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.625,9,10,9,5,36.5,7,94,1,3,-58,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.875,7,8,7,5,37,7,94,1,3,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,8,9,8,5,44,7,94,1,3,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4,5,5,5,5,39,7,94,1,2,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,4,3,4,5,42,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.125,9,9,9,5,42,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,10,10,10,5,46,7,94,1,5,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,8,9,8,5,44,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,10,5,10,5,42,7,94,1,3,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,9,10,9,5,45,7,94,1,5,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.5,6,9,6,5,37,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.125,5,8,5,5,44,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,5,7,5,5,42,7,94,1,4,-58,0,0,6
g 700+ h 760-820 a Passed 1st time,0,3.875,3,4,3,5,40,7,94,1,3,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4,10,10,10,5,44,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,3,5,3,5,44,7,94,1,2,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,6,5,6,5,42,7,94,1,4,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.5,7,3,7,5,41,7,94,1,4,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,2,1,2,5,45,7,94,1,5,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,3.75,3,6,4,5,44,7,94,1,3,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4,4,6,4,5,44,7,94,1,5,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,10,10,10,5,47,7,94,1,2,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,3,2,3,5,48,7,94,1,3,-58,0,0,6
g 700+ h 760-820 a Passed 1st time,0,3.75,5,9,5,5,40,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,5,4,5,5,46,7,94,1,3,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,8,8,8,5,47,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,1,3,1,5,45,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,3.75,3,3,4,5,44,7,94,1,3,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.25,7,4,7,5,43,7,94,1,4,-58,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.25,3,5,3,5,39,7,94,1,4,-58,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.5,3,3,3,5,37,7,94,1,3,-58,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.75,6,6,6,5,35,7,94,1,1,-58,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,9,9,9,5,48,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,4,4,4,5,42,7,94,1,4,-58,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,9,8,9,5,42,7,94,1,4,-58,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.625,2,2,2,5,38,7,94,1,2,-58,0,0,6
g 700+ h 760-820 b Passed 2nd time,0,4,5,5,5,5,41,7,95,1,5,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,2.75,10,4,10,5,46,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.75,4,4,5,5,46,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,2,1,2,5,42,2,95,1,3,-64,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,1,1,1,5,41,7,94,1,5,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.875,4,3,5,5,42,7,94,1,2,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4,6,7,6,5,41,7,94,1,4,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,4,6,4,5,41,7,94,1,3,-59,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.5,9,1,9,5,36.5,7,94,1,3,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.5,3,4,3,5,39,2,95,1,5,-64,0,0,6
g 700+ g 700-760 a Passed 1st time,0,4,3,3,3,5,35,7,94,1,2,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,6,6,6,5,39,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,9,9,9,5,48,7,95,1,4,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,1,3,1,5,46,7,94,1,5,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,3,5,3,5,45,7,94,1,3,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.875,9,9,9,5,44,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,2,5,3,5,47,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,7,7,7,5,41,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,1,2,1,5,47,7,94,1,3,-59,0,0,6
g 700+ g 700-760 b Passed 2nd time,0,4.125,1,2,1,5,37,7,96,1,1,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,3.875,3,4,3,5,46,7,94,1,3,-59,0,0,6
g 700+ h 760-820 b Passed 2nd time,0,4.625,4,4,4,5,38,2,96,1,4,-64,0,0,6
g 700+ i 820+ a Passed 1st time,0,5,10,10,10,5,47,7,94,1,3,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,9,9,9,5,47,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,5,10,10,10,5,42,7,95,2,3,-59,1,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,5,3,5,5,41.5,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,6,6,6,5,46,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,3,3,3,5,42,7,94,1,4,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.5,5,6,6,5,47,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,1,1,1,5,42,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.75,4,5,4,5,43,2,96,1,2,-64,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,7,8,7,5,42,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,10,10,10,5,46,7,95,1,3,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.875,10,10,10,5,43,7,94,1,3,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,3,5,4,5,44,7,94,1,4,-59,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.125,10,3,10,5,40,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,8,8,8,5,47,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.375,7,7,7,5,47,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,5,2,2,2,5,45,7,94,1,5,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,6,6,6,5,44,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.875,6,8,6,5,47,7,94,1,4,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.125,6,9,6,5,38,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,3,3,4,5,45,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.875,3,3,3,5,41,2,95,1,3,-64,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,4,4,4,5,48,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.75,7,9,7,5,42,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,7,8,7,5,45,7,94,1,5,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,6,8,6,5,42,7,94,1,4,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.75,6,6,6,5,41,2,94,1,4,-64,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.5,8,8,8,5,47,7,94,1,5,-59,0,1,6
g 700+ g 700-760 b Passed 2nd time,0,4.125,3,1,3,5,36,7,95,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.75,10,9,10,5,42,7,94,1,4,-59,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.75,10,10,10,5,35,7,94,1,4,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.25,6,7,6,5,43,7,94,1,2,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.875,9,10,9,5,46,7,94,1,4,-59,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.75,1,1,1,5,36,7,94,1,2,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.5,5,7,5,5,47,7,94,1,4,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,3,5,3,5,44,7,94,1,4,-59,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.875,10,10,10,5,38,7,94,1,5,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,6,8,6,5,48,7,95,1,5,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,9,8,9,5,45,7,94,1,2,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.25,9,5,9,5,46,2,96,1,3,-64,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,8,7,8,5,48,7,94,1,4,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,7,7,7,5,47,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,6,6,6,5,45,7,94,1,3,-59,0,0,6
g 700+ g 700-760 a Passed 1st time,0,3.875,5,7,5,5,37,7,94,1,4,-59,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.875,8,8,8,5,36,7,94,1,4,-59,0,1,6
g 700+ i 820+ c Failed,0,4.625,1,1,1,5,41,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,8,7,8,5,45,7,94,1,2,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,8,7,8,5,47,2,96,1,4,-64,0,0,6
g 700+ g 700-760 a Passed 1st time,0,4,3,2,3,5,37,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,6,5,6,5,47,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.5,9,9,9,5,48,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,7,8,7,5,44,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4,6,3,6,5,42,7,94,1,4,-59,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.75,7,7,7,5,39,7,94,1,5,-59,0,1,6
g 700+ g 700-760 c Failed,0,4.375,2,2,2,5,33,7,94,1,2,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.375,4,3,4,5,45,2,95,1,3,-64,0,1,6
g 700+ g 700-760 a Passed 1st time,0,3.875,6,3,6,5,36,7,95,1,4,-59,0,1,6
g 700+ i 820+ b Passed 2nd time,0,4.625,2,2,2,5,42,7,95,1,3,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,3,3,3,5,43,7,94,1,5,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.125,10,10,10,5,46,7,94,1,4,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4,5,3,5,5,41,7,95,2,4,-59,1,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,9,8,9,5,48,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,3,3,3,5,43,7,94,1,3,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,8,9,8,5,42,7,94,1,5,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.25,10,10,10,5,45,7,94,1,5,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,4,3,4,5,44,7,94,1,2,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,4,4,4,5,48,2,94,1,3,-64,0,1,6
g 700+ h 760-820 a Passed 1st time,0,3.75,8,6,8,5,40,2,95,1,4,-64,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.625,10,10,10,5,47,7,94,1,4,-59,0,1,6
g 700+ i 820+ a Passed 1st time,0,3.75,10,5,10,5,46,7,94,1,4,-59,0,0,6
g 700+ h 760-820 a Passed 1st time,0,4.5,5,6,6,5,38,7,95,2,3,-59,1,0,6
g 700+ i 820+ a Passed 1st time,0,4.875,10,10,10,5,46,7,94,1,3,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.625,9,10,9,5,47,7,94,1,5,-59,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.75,7,10,7,5,45,7,94,1,4,-59,0,1,6
g 700+ h 760-820 a Passed 1st time,0,4.875,1,1,1,5,36,7,94,1,4,-60,0,1,6
g 700+ g 700-760 a Passed 1st time,0,4.25,2,3,2,5,33.5,7,94,1,4,-60,0,0,6
g 700+ g 700-760 a Passed 1st time,0,4.125,2,3,2,5,34.5,7,94,1,4,-60,0,0,6
g 700+ i 820+ a Passed 1st time,0,4.75,5,7,5,5,41,7,94,1,3,-60,0,1,6
g 700+ i 820+ a Passed 1st time,0,4.5,2,2,2,5,43,7,94,1,2,-60,0,1,6
g 700+ i 820+ a Passed 1st time,0,5,8,8,8,5,41,2,94,1,2,-65,0,0,6
